id_setor_censitario,sigla_uf,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063
353910305000001,SP2,8,10,8,12,10,10,5,11,1,8,3,11
353910305000014,SP2,6,5,4,2,9,5,5,11,9,5,5,3
353910305000016,SP2,7,8,4,10,9,5,5,11,10,5,7,5
353920205000029,SP2,7,14,12,10,18,13,11,11,13,10,11,9
353930105000025,SP2,3,3,5,6,7,2,6,11,11,8,8,7
353930105000055,SP2,11,10,8,7,12,8,9,11,5,9,9,4
353950905000013,SP2,6,6,2,7,7,11,7,11,7,9,4,10
353980605000021,SP2,5,6,2,4,4,9,8,11,5,11,6,5
353980605000026,SP2,10,11,11,7,4,8,5,11,11,8,9,7
353980605000045,SP2,10,7,8,11,11,7,8,11,10,11,14,10
353980605000071,SP2,14,11,9,7,10,8,11,11,17,11,3,11
353980605000103,SP2,10,8,10,6,5,4,3,11,8,5,11,5
353980605000109,SP2,7,9,8,4,9,14,12,11,18,10,20,15
354000205000013,SP2,17,8,8,6,8,5,8,11,8,7,7,8
354000215000001,SP2,7,9,5,10,4,9,8,11,11,9,7,2
354020005000014,SP2,11,10,15,17,13,20,14,11,8,16,12,11
354020005000029,SP2,8,20,10,18,10,11,15,11,9,12,11,15
354050705000004,SP2,8,5,11,18,5,13,5,11,12,12,14,11
354060605000013,SP2,6,9,5,4,7,10,14,11,10,10,7,9
354060605000025,SP2,6,5,7,8,10,12,12,11,7,9,12,5
354060605000053,SP2,3,7,5,13,10,8,6,11,10,9,5,6
354060605000070,SP2,9,10,14,6,9,5,7,11,5,6,8,10
354070505000018,SP2,4,10,6,8,8,5,1,11,6,4,1,6
354070505000023,SP2,10,5,16,6,11,14,8,11,9,10,15,16
354070505000049,SP2,13,6,4,8,6,2,5,11,7,14,5,2
354070505000056,SP2,9,17,15,10,9,7,8,11,11,10,10,14
354075405000005,SP2,6,6,5,5,4,12,4,11,7,6,9,7
354090305000002,SP2,14,10,8,19,10,9,13,11,11,11,12,12
354100005000068,SP2,10,9,5,8,10,8,7,11,11,10,11,13
354100005000116,SP2,9,11,4,6,6,11,7,11,7,6,10,3
354100005000187,SP2,8,12,7,5,7,5,4,11,6,4,10,4
354100005000191,SP2,9,12,14,11,8,11,16,11,6,13,10,7
354100005000192,SP2,8,4,6,8,13,13,8,11,6,11,12,6
354100005000238,SP2,30,23,19,19,10,20,17,11,24,29,19,13
354100005000258,SP2,11,5,14,13,10,10,9,11,18,7,11,13
354130705000011,SP2,4,6,4,7,5,6,2,11,5,7,6,12
354140605000053,SP2,6,2,5,6,6,3,8,11,6,7,6,4
354140605000121,SP2,12,10,11,9,6,10,5,11,6,10,8,6
354140605000131,SP2,5,6,6,12,7,8,6,11,7,10,9,9
354140605000174,SP2,11,7,6,6,19,13,11,11,6,4,8,11
354140605000230,SP2,16,12,16,8,9,6,10,11,12,10,8,7
354160405000007,SP2,6,8,9,11,15,5,7,11,13,7,14,11
354160405000034,SP2,14,12,11,14,13,15,12,11,11,13,9,15
354240405000011,SP2,10,10,8,8,12,16,9,11,8,18,17,8
354260205000019,SP2,10,9,7,7,6,8,10,11,6,5,9,6
354260205000028,SP2,9,15,8,7,8,9,9,11,9,6,7,9
354260205000044,SP2,17,17,6,12,6,14,10,11,14,15,18,15
354260205000045,SP2,7,2,7,4,5,13,13,11,6,7,7,11
354260205000069,SP2,11,10,14,12,13,9,11,11,17,12,17,15
354330305000007,SP2,8,2,12,6,7,7,8,11,8,12,7,6
354330305000028,SP2,6,5,8,7,10,7,12,11,8,4,9,11
354330305000065,SP2,13,5,8,9,8,12,10,11,6,4,2,7
354330305000072,SP2,8,11,11,7,7,11,10,11,7,10,12,9
354330305000114,SP2,7,11,13,11,7,10,6,11,12,9,10,6
354330308000015,SP2,9,8,13,9,14,12,9,11,17,13,9,8
354330308000025,SP2,7,12,12,8,8,12,6,11,9,11,7,12
354330308000026,SP2,7,7,11,10,6,10,10,11,6,12,13,11
354330310000009,SP2,8,9,15,15,9,8,7,11,9,10,12,12
354330310000010,SP2,4,10,7,9,5,8,7,11,8,10,5,4
354330310000012,SP2,10,11,7,7,12,7,7,11,10,8,8,13
354340205000062,SP2,0,2,6,3,3,4,11,11,13,10,10,11
354340205000116,SP2,4,7,8,11,5,8,4,11,8,14,12,15
354340205000272,SP2,4,5,13,7,5,8,12,11,3,7,11,11
354340205000275,SP2,14,11,25,14,16,14,17,11,11,13,10,9
354340205000279,SP2,3,7,4,7,12,13,7,11,14,3,7,4
354340205000281,SP2,9,19,9,14,7,15,13,11,10,16,8,11
354340205000381,SP2,9,10,8,10,11,8,12,11,15,23,6,6
354340205000417,SP2,6,12,11,13,7,8,14,11,5,6,7,15
354340205000420,SP2,12,5,12,15,12,7,15,11,10,13,12,19
354340205000425,SP2,5,0,7,8,5,9,5,11,5,7,6,10
354340205000426,SP2,12,5,13,10,7,9,13,11,16,7,15,9
354340205000428,SP2,2,6,7,7,4,4,5,11,5,6,6,5
354340205000436,SP2,2,9,12,7,6,8,9,11,6,8,4,6
354340205000444,SP2,2,4,6,7,4,1,9,11,8,5,4,5
354340205000461,SP2,4,6,6,11,7,10,5,11,5,14,2,8
354340205000466,SP2,4,9,5,3,5,8,2,11,6,9,8,4
354340205000473,SP2,4,13,10,7,9,15,6,11,10,5,9,6
354340205000517,SP2,8,6,11,9,7,9,9,11,5,5,8,10
354340205000521,SP2,7,4,11,9,14,13,12,11,16,7,6,7
354340205000533,SP2,8,4,14,13,11,6,11,11,13,9,17,8
354340205000542,SP2,1,4,9,6,9,8,8,11,6,14,11,5
354340205000546,SP2,16,24,23,18,14,13,16,11,22,13,11,18
354340205000548,SP2,5,7,7,3,6,13,9,11,15,9,5,15
354340205000579,SP2,10,11,10,11,15,12,13,11,9,11,10,8
354340205000595,SP2,1,12,4,7,5,13,8,11,12,8,9,11
354340205000610,SP2,6,3,7,5,6,5,7,11,4,8,2,3
354340205000673,SP2,9,10,9,6,9,4,9,11,9,7,10,7
354340205000694,SP2,7,5,10,11,11,8,8,11,9,7,9,10
354340205000739,SP2,4,8,9,6,9,13,8,11,9,7,9,9
354340205000744,SP2,6,11,10,8,6,6,12,11,6,12,8,9
354340205000745,SP2,15,5,12,11,14,7,11,11,12,6,5,5
354340205000748,SP2,8,10,6,10,5,5,8,11,8,11,5,7
354340205000762,SP2,6,7,5,8,10,3,13,11,13,12,4,10
354340205000823,SP2,2,6,8,8,4,2,3,11,7,1,7,1
354340205000940,SP2,4,11,12,7,8,5,12,11,4,9,5,6
354350105000004,SP2,6,3,8,4,8,5,7,11,8,6,9,4
354350105000008,SP2,6,5,5,3,3,3,1,11,4,7,10,1
354370905000014,SP2,14,12,9,10,16,15,19,11,12,15,17,21
354390705000061,SP2,8,7,6,8,8,10,5,11,11,12,6,5
354390705000067,SP2,1,4,1,4,2,3,3,11,4,5,10,4
354390705000092,SP2,11,10,7,9,8,11,11,11,6,9,8,6
354390705000099,SP2,8,11,9,8,10,12,9,11,7,9,14,7
354390705000135,SP2,8,7,7,9,6,8,7,11,8,11,14,6
354390705000161,SP2,9,16,14,16,14,13,7,11,9,5,14,3
354390705000171,SP2,12,12,14,7,9,9,7,11,9,7,7,8
354390705000211,SP2,12,12,13,13,10,16,13,11,14,13,12,11
354390705000222,SP2,11,16,11,10,17,15,10,11,14,14,12,9
354400405000020,SP2,14,13,8,11,7,10,15,11,8,8,5,6
354400405000041,SP2,11,12,8,9,9,13,10,11,16,14,22,11
354410305000017,SP2,13,18,17,9,20,11,15,11,12,14,12,12
354410305000038,SP2,9,13,9,7,5,6,9,11,7,11,16,8
354410305000041,SP2,4,7,1,5,4,2,8,11,7,5,8,7
354425105000013,SP2,0,4,3,5,10,6,8,11,6,6,4,7
354460805000005,SP2,7,9,9,10,5,8,7,11,7,7,9,6
354490505000001,SP2,10,7,9,7,5,12,8,11,9,10,10,9
354500105000008,SP2,11,15,11,7,13,8,6,11,4,15,6,12
354520905000040,SP2,7,16,5,9,11,5,11,11,8,7,6,10
354520905000049,SP2,4,6,11,6,8,11,9,11,8,14,10,11
354520905000058,SP2,9,7,11,12,9,13,16,11,7,3,8,4
354520905000063,SP2,17,21,17,18,13,11,10,11,12,17,16,11
354520905000083,SP2,12,10,12,10,14,14,12,11,11,13,15,6
354520905000112,SP2,7,5,9,6,10,8,8,11,12,16,15,10
354520905000143,SP2,14,11,12,21,12,12,6,11,14,10,11,18
354530805000020,SP2,9,12,8,13,8,13,7,11,7,5,11,7
354530805000026,SP2,1,8,15,9,9,9,9,11,11,17,11,7
354580305000016,SP2,1,6,6,5,6,3,8,11,6,5,9,8
354580305000025,SP2,2,7,6,4,9,3,12,11,15,7,8,14
354580305000026,SP2,5,0,7,4,10,8,3,11,8,10,5,4
354580305000065,SP2,8,10,11,11,11,8,9,11,6,13,13,7
354580305000066,SP2,7,5,12,9,10,11,17,11,14,12,7,7
354580305000072,SP2,8,8,5,8,4,10,4,11,6,9,4,7
354580305000078,SP2,13,9,11,8,13,10,7,11,18,10,14,9
354580305000083,SP2,11,11,10,17,15,12,11,11,17,12,13,16
354580305000086,SP2,7,4,9,13,18,7,8,11,5,6,14,11
354580305000095,SP2,6,7,9,14,9,13,7,11,13,10,10,10
354580305000099,SP2,9,5,13,9,9,12,6,11,8,11,7,7
354580305000157,SP2,1,6,6,9,6,13,8,11,8,7,4,5
354580305000181,SP2,3,4,5,4,8,8,2,11,1,4,4,14
354580305000206,SP2,8,10,8,6,9,10,9,11,6,7,11,12
354580305000208,SP2,7,8,6,4,3,5,6,11,8,8,9,3
354580305000217,SP2,17,14,9,21,16,13,13,11,11,17,10,14
354580305000255,SP2,11,4,3,8,8,9,14,11,10,8,18,18
354600905000010,SP2,4,3,3,6,4,6,4,11,4,4,3,4
354630605000026,SP2,2,6,10,4,14,10,10,11,10,6,14,9
354630605000029,SP2,0,5,6,10,10,11,10,11,12,7,8,8
354630605000030,SP2,6,6,18,17,21,11,18,11,10,10,12,18
354630605000055,SP2,1,4,3,3,10,2,11,11,13,15,7,13
354630605000058,SP2,2,4,3,1,9,3,10,11,4,6,9,13
354640505000040,SP2,9,6,5,6,10,7,6,11,9,5,10,3
354660305000018,SP2,3,4,8,5,4,7,7,11,5,7,10,6
354660305000025,SP2,14,12,6,11,13,10,8,11,10,12,13,9
354670205000013,SP2,8,11,8,11,16,17,17,11,10,14,20,11
354670205000023,SP2,7,8,14,14,18,10,10,11,10,11,10,8
354670205000025,SP2,6,8,9,7,8,9,10,11,15,17,8,14
354680105000009,SP2,9,6,13,7,8,11,10,11,4,10,18,11
354680105000040,SP2,14,5,11,9,12,15,7,11,17,13,12,12
354690005000007,SP2,7,7,11,12,7,9,16,11,13,13,10,10
354730405000015,SP2,4,3,6,6,4,4,7,11,5,8,8,11
354730405000026,SP2,9,10,16,13,10,15,12,11,20,23,11,17
354730405000037,SP2,7,8,15,10,23,18,13,11,15,12,13,16
354730405000051,SP2,15,18,18,23,17,16,18,11,14,15,15,18
354730405000058,SP2,16,11,14,14,8,22,14,11,12,11,8,8
354730405000059,SP2,10,12,9,7,10,8,10,11,8,8,5,10
354730405000060,SP2,7,11,4,10,7,9,9,11,13,7,15,9
354730405000062,SP2,15,15,15,14,18,23,28,11,15,15,17,16
354750205000027,SP2,5,4,5,3,12,7,5,11,3,9,5,2
354760105000021,SP2,6,5,8,5,6,8,8,11,7,5,6,4
354780905000143,SP2,0,8,3,5,8,6,3,11,5,7,9,15
354780905000245,SP2,10,2,2,3,5,4,6,11,9,5,6,4
354780905000280,SP2,8,7,7,8,9,10,8,11,9,9,10,9
354780905000327,SP2,9,4,12,5,9,9,7,11,9,9,12,8
354780905000346,SP2,4,7,7,6,15,7,9,11,9,3,11,10
354780905000348,SP2,3,6,9,3,4,4,9,11,4,3,6,4
354780905000383,SP2,10,9,9,9,8,9,5,11,9,14,8,12
354780905000402,SP2,8,13,6,10,9,8,5,11,7,9,5,7
354780905000422,SP2,3,6,11,8,10,7,3,11,11,12,11,15
354780905000443,SP2,9,7,6,10,8,8,9,11,9,9,9,9
354780905000478,SP2,5,5,7,7,4,9,8,11,11,11,6,18
354780905000499,SP2,5,5,6,9,6,4,4,11,7,7,3,2
354780905000523,SP2,4,3,11,10,8,11,9,11,12,9,6,9
354780905000578,SP2,16,10,12,12,13,10,13,11,14,14,5,10
354780905000620,SP2,12,9,13,10,8,11,8,11,5,14,8,7
354780905000706,SP2,16,16,10,9,11,7,15,11,20,16,12,7
354780905000763,SP2,14,6,7,10,10,10,7,11,8,7,2,5
354780905000767,SP2,5,3,7,4,3,4,7,11,1,2,7,5
354780905000902,SP2,13,18,16,4,12,15,13,11,13,15,19,11
354780905000932,SP2,4,2,6,4,4,3,4,11,2,4,6,3
354780905000989,SP2,11,12,8,11,13,20,12,11,7,12,14,15
354780905000991,SP2,9,13,7,8,8,4,4,11,7,6,7,6
354780908000027,SP2,7,9,5,2,7,9,11,11,7,10,10,10
354780908000030,SP2,6,7,8,12,10,10,6,11,6,6,8,9
354780908000092,SP2,7,8,8,15,12,15,6,11,10,19,6,12
354790805000001,SP2,7,7,10,13,13,9,12,11,14,11,11,12
354790805000004,SP2,6,11,12,11,14,10,12,11,5,8,13,4
354850005000012,SP2,13,11,8,9,15,7,11,11,14,8,8,12
354850005000061,SP2,11,10,15,11,15,11,16,11,12,15,13,9
354850005000095,SP2,2,5,8,7,4,2,1,11,8,11,5,4
354850005000142,SP2,6,5,1,3,6,11,5,11,5,6,13,10
354850005000220,SP2,9,9,4,6,7,5,8,11,2,7,7,8
354850005000471,SP2,3,8,5,4,6,4,6,11,8,8,3,7
354850005000556,SP2,10,9,7,6,11,12,3,11,4,6,9,3
354850005000568,SP2,8,4,10,8,6,4,9,11,3,7,5,8
354850005000585,SP2,4,5,7,7,8,4,9,11,5,6,15,7
354850005000646,SP2,9,10,11,10,10,10,8,11,5,5,8,5
354870805000070,SP2,8,5,8,8,9,5,6,11,6,11,8,8
354870805000099,SP2,8,8,4,5,8,4,6,11,8,7,8,8
354870805000125,SP2,13,7,8,10,10,9,10,11,8,9,6,9
354870805000127,SP2,16,14,12,11,11,6,4,11,8,11,14,7
354870805000148,SP2,4,6,6,3,7,8,10,11,5,4,6,7
354870805000213,SP2,4,5,4,5,3,11,5,11,7,8,7,10
354870805000245,SP2,5,8,7,15,10,10,7,11,13,10,8,18
354870805000266,SP2,10,11,8,8,12,11,18,11,9,8,9,7
354870805000271,SP2,10,9,15,16,11,16,13,11,6,10,14,18
354870805000362,SP2,14,11,16,14,17,16,16,11,13,10,12,14
354870805000363,SP2,9,9,10,12,12,15,11,11,8,10,12,2
354870805000374,SP2,10,5,7,4,17,10,9,11,9,10,7,9
354870805000383,SP2,5,12,14,6,6,12,14,11,8,11,10,9
354870805000407,SP2,4,13,8,11,5,11,6,11,6,6,9,7
354870805000415,SP2,14,13,16,14,13,12,9,11,19,10,9,12
354870805000448,SP2,7,8,10,8,6,6,14,11,13,8,9,4
354870805000472,SP2,7,7,10,1,8,6,2,11,9,3,2,4
354870805000475,SP2,12,9,7,11,10,10,13,11,7,4,12,6
354870805000506,SP2,11,15,13,8,8,16,9,11,8,13,15,9
354870805000536,SP2,6,7,7,6,6,8,11,11,10,14,6,12
354870805000550,SP2,10,10,7,6,5,8,9,11,6,9,8,6
354870805000554,SP2,6,7,8,4,7,4,12,11,5,10,10,6
354870805000564,SP2,9,9,4,10,8,10,11,11,10,12,10,7
354870805000567,SP2,9,10,4,5,10,6,8,11,8,12,12,11
354870805000572,SP2,11,10,9,14,14,11,8,11,12,9,6,6
354870805000602,SP2,10,16,7,13,11,13,14,11,10,11,4,8
354870805000613,SP2,4,1,7,11,12,8,11,11,7,6,7,10
354870805000620,SP2,12,13,7,10,7,9,12,11,10,18,5,10
354870805000665,SP2,4,5,4,6,4,8,12,11,7,10,6,7
354870805000675,SP2,9,13,16,14,14,14,8,11,6,12,6,5
354870805000838,SP2,4,7,5,8,6,6,11,11,6,2,9,9
354870805001000,SP2,11,12,11,9,7,6,10,11,11,15,5,9
354870805001044,SP2,3,5,2,1,4,6,7,11,4,5,7,7
354870805001065,SP2,3,8,7,6,10,8,6,11,3,6,10,7
354870805001067,SP2,13,8,8,6,13,10,12,11,9,13,8,5
354870805001077,SP2,11,8,15,7,10,9,18,11,6,13,9,6
354870805001096,SP2,7,9,10,7,9,6,9,11,5,10,2,7
354880705000078,SP2,5,4,12,14,7,9,9,11,9,8,5,9
354880705000103,SP2,5,6,3,2,2,5,6,11,5,2,10,4
354880705000127,SP2,11,3,7,6,6,12,3,11,10,2,13,7
354880705000137,SP2,2,4,4,6,13,7,6,11,5,7,6,9
354880705000153,SP2,7,6,3,6,7,8,7,11,8,9,7,8
354890605000061,SP2,8,8,6,10,11,14,13,11,7,15,6,12
354890613000010,SP2,13,18,16,13,10,12,12,11,9,15,11,14
354890613000021,SP2,9,8,8,8,7,9,6,11,11,8,12,8
354890613000037,SP2,14,14,13,14,16,16,20,11,17,16,12,15
354890613000044,SP2,21,13,13,6,21,22,16,11,15,10,13,22
354910205000084,SP2,8,10,12,16,12,18,13,11,16,7,16,14
354910205000138,SP2,4,5,8,8,6,9,1,11,5,4,3,4
354940905000002,SP2,6,9,8,6,7,2,8,11,12,9,6,8
354940905000037,SP2,4,3,3,2,2,7,8,11,9,10,7,6
354940905000042,SP2,11,8,7,4,10,9,12,11,9,6,10,8
354940905000048,SP2,8,11,9,9,15,13,10,11,7,9,5,9
354950805000006,SP2,15,4,9,6,12,8,7,11,10,7,11,10
354970605000091,SP2,5,6,8,9,7,8,9,11,7,11,3,2
354980505000075,SP2,5,2,2,7,6,6,6,11,5,6,7,6
354980505000093,SP2,6,10,4,5,7,7,8,11,4,8,6,10
354980505000100,SP2,2,6,6,6,8,11,7,11,12,12,15,7
354980505000133,SP2,10,3,6,9,15,6,12,11,8,8,9,10
354980505000229,SP2,10,10,9,10,15,11,10,11,13,19,20,12
354980505000289,SP2,10,8,11,10,9,12,13,11,8,7,12,7
354980505000308,SP2,11,12,9,15,14,6,12,11,10,9,9,5
354980505000311,SP2,8,7,8,13,13,16,11,11,7,8,7,4
354980505000319,SP2,13,11,8,6,9,11,11,11,3,9,4,12
354980505000331,SP2,15,7,13,15,13,7,5,11,6,8,6,8
354980505000347,SP2,9,12,6,11,10,3,10,11,8,3,8,5
354980505000374,SP2,7,8,6,6,11,9,15,11,16,15,12,7
354980505000394,SP2,19,14,13,23,16,15,20,11,17,14,12,16
354980505000420,SP2,8,5,12,10,8,11,8,11,8,9,11,8
354980505000456,SP2,11,11,5,7,9,6,8,11,10,16,12,8
354980505000470,SP2,5,3,5,6,6,9,11,11,18,16,15,5
354980505000478,SP2,2,4,0,6,6,4,1,11,18,18,18,18
354980510000013,SP2,10,9,13,8,12,8,7,11,7,8,13,8
354990405000107,SP2,1,4,8,14,8,9,8,11,5,11,8,5
354990405000110,SP2,4,10,6,13,13,5,7,11,11,11,19,16
354990405000126,SP2,3,6,3,4,4,7,2,11,8,8,9,10
354990405000196,SP2,12,9,9,13,11,6,11,11,10,12,7,4
354990405000231,SP2,7,1,3,9,7,8,6,11,6,8,5,10
354990405000269,SP2,5,10,13,1,4,11,4,11,7,7,12,4
354990405000319,SP2,5,5,7,7,6,8,11,11,7,9,6,11
354990405000325,SP2,6,8,8,8,9,9,12,11,11,7,3,11
354990405000352,SP2,5,4,1,9,6,6,7,11,9,9,8,3
354990405000372,SP2,3,4,2,7,5,7,8,11,6,8,9,12
354990405000380,SP2,7,6,10,10,9,10,10,11,13,8,9,10
354990405000383,SP2,7,1,6,2,5,1,10,11,9,7,9,6
354990405000392,SP2,10,10,12,11,13,9,8,11,4,12,11,11
354990405000422,SP2,6,11,16,10,7,5,10,11,6,11,4,6
354990405000447,SP2,4,8,12,18,9,12,9,11,7,8,14,10
354990405000462,SP2,6,9,10,5,14,10,4,11,5,9,12,3
354990405000546,SP2,7,10,8,10,12,9,17,11,10,9,6,11
354990405000562,SP2,9,13,12,13,14,6,15,11,13,12,9,10
354990405000572,SP2,4,11,8,10,15,8,7,11,2,7,6,5
354990405000579,SP2,9,13,9,10,10,9,13,11,13,10,15,18
354990405000581,SP2,10,2,9,6,7,6,6,11,6,7,4,9
354990405000584,SP2,4,8,5,11,10,6,10,11,9,4,6,6
354990405000608,SP2,7,6,6,10,9,6,6,11,6,13,3,7
354990405000886,SP2,9,7,9,6,4,7,10,11,18,15,22,13
354990405000908,SP2,4,3,4,6,4,3,8,11,7,12,6,8
354990410000018,SP2,12,11,10,12,13,12,6,11,7,9,4,5
354990410000060,SP2,10,13,13,19,8,14,17,11,10,11,16,18
354990410000086,SP2,8,6,10,7,8,5,4,11,7,5,7,9
354990415000001,SP2,0,2,6,8,5,8,3,11,7,4,9,7
354995305000021,SP2,8,8,6,7,11,9,7,11,3,9,10,9
355060505000027,SP2,7,12,11,14,10,13,9,11,4,9,8,6
355060505000033,SP2,12,6,11,6,10,6,10,11,11,9,8,15
355060505000034,SP2,6,4,6,7,10,7,6,11,8,7,12,6
355070405000021,SP2,3,1,6,4,2,4,10,11,4,7,6,4
355070410000038,SP2,17,19,22,19,22,16,8,11,9,14,10,9
355070410000039,SP2,14,10,14,12,10,18,20,11,16,12,8,16
355070415000002,SP2,6,5,3,7,5,8,7,11,5,8,9,8
355070415000014,SP2,15,17,15,12,14,10,14,11,14,10,9,10
355090205000016,SP2,5,9,11,18,7,10,9,11,7,17,15,16
355100905000044,SP2,5,7,4,5,7,6,8,11,4,3,6,9
355100905000066,SP2,5,8,5,5,5,8,5,11,7,7,6,5
355100905000143,SP2,6,9,4,10,6,10,4,11,5,10,6,4
355100905000182,SP2,8,7,6,6,11,7,14,11,10,12,5,13
355100905000198,SP2,6,6,7,8,8,8,4,11,11,5,8,3
355100905000225,SP2,10,21,11,14,11,15,14,11,5,11,14,10
355100905000240,SP2,7,7,11,6,11,4,15,11,7,8,11,6
355100905000266,SP2,5,4,9,2,8,5,7,11,8,11,8,6
355100905000300,SP2,6,8,4,9,2,8,11,11,7,4,9,11
355100905000332,SP2,14,8,9,8,13,10,10,11,8,14,13,11
355100905000375,SP2,8,4,7,10,4,5,4,11,10,2,8,11
355100905000432,SP2,7,7,7,7,10,11,7,11,8,10,11,9
355100905000494,SP2,10,5,7,16,3,4,9,11,5,4,3,6
355150405000004,SP2,9,11,6,13,13,8,12,11,10,17,5,11
355150405000005,SP2,6,9,19,9,10,11,12,11,11,5,12,10
355150405000028,SP2,10,12,7,9,13,16,6,11,5,15,9,8
355160305000042,SP2,4,5,11,10,6,9,8,11,10,6,6,8
355170205000015,SP2,3,5,7,9,9,11,3,11,7,10,8,4
355170205000018,SP2,8,8,7,7,5,5,6,11,8,4,5,7
355170205000025,SP2,11,10,18,17,8,10,10,11,13,6,5,6
355170205000040,SP2,7,7,6,9,5,8,11,11,9,11,12,8
355170205000042,SP2,12,4,8,10,7,8,6,11,5,9,3,5
355170205000048,SP2,6,8,13,7,12,14,14,11,11,13,17,11
355170205000051,SP2,12,13,7,15,14,11,12,11,7,9,5,9
355170205000054,SP2,9,11,11,7,10,14,9,11,8,14,6,8
355170205000086,SP2,4,7,5,4,12,11,8,11,11,15,14,9
355170205000145,SP2,4,5,3,8,7,10,4,11,11,15,12,9
355170205000148,SP2,10,10,6,8,8,9,13,11,11,3,11,10
355170205000160,SP2,5,5,6,5,11,5,12,11,13,7,12,9
355190005000005,SP2,16,9,12,6,18,15,13,11,9,9,9,11
355190005000006,SP2,7,5,13,18,12,11,17,11,8,13,15,15
355190005000007,SP2,5,10,8,21,12,20,10,11,10,19,17,12
355190005000013,SP2,9,4,6,7,4,9,9,11,6,9,5,10
355210605000008,SP2,6,5,10,9,15,9,7,11,9,6,9,3
355220505000134,SP2,5,3,8,6,4,6,3,11,5,8,5,8
355220505000143,SP2,11,9,12,9,8,8,6,11,9,8,8,11
355220505000152,SP2,7,7,11,6,7,7,9,11,8,8,8,10
355220505000176,SP2,9,6,6,6,5,11,4,11,7,5,11,8
355220505000178,SP2,7,9,8,14,6,6,10,11,13,16,11,15
355220505000186,SP2,13,17,18,12,6,12,14,11,17,3,6,2
355220505000209,SP2,4,4,7,11,12,10,7,11,8,7,15,11
355220505000238,SP2,16,8,9,6,6,15,11,11,7,6,7,11
355220505000255,SP2,10,10,17,13,9,8,10,11,6,7,9,11
355220505000271,SP2,4,4,12,5,12,14,10,11,8,10,23,16
355220505000281,SP2,3,8,8,9,7,15,8,11,17,13,12,11
355220505000290,SP2,7,12,13,6,7,15,7,11,12,17,13,6
355220505000310,SP2,15,7,11,12,8,5,9,11,10,12,14,6
355220505000311,SP2,9,8,3,4,8,6,7,11,5,6,6,5
355220505000338,SP2,7,4,8,8,7,11,12,11,8,13,10,11
355220505000340,SP2,9,8,12,15,21,5,6,11,8,9,11,7
355220505000358,SP2,11,8,10,9,9,9,6,11,19,7,11,9
355220505000361,SP2,17,18,13,14,17,9,12,11,18,25,23,16
355220505000371,SP2,14,11,8,7,8,6,14,11,5,16,11,19
355220505000390,SP2,7,5,8,14,9,9,8,11,18,6,8,19
355220505000395,SP2,9,12,12,12,7,8,12,11,12,12,14,8
355220505000410,SP2,17,20,16,15,14,14,15,11,15,13,13,8
355220505000415,SP2,8,8,12,18,7,16,6,11,9,11,9,9
355220505000428,SP2,9,18,15,18,24,13,15,11,13,14,12,8
355220505000433,SP2,9,15,10,12,14,10,13,11,12,12,8,7
355220505000435,SP2,13,11,7,15,9,8,10,11,5,12,10,12
355220505000436,SP2,24,16,12,19,15,16,18,11,9,14,12,6
355220505000441,SP2,15,17,15,13,18,18,14,11,15,12,15,10
355220505000477,SP2,14,15,6,9,10,6,10,11,7,8,6,4
355220505000522,SP2,6,7,8,5,8,11,12,11,6,5,8,2
355220505000549,SP2,10,7,15,11,14,8,11,11,12,8,7,16
355220505000563,SP2,12,9,18,15,11,13,11,11,8,14,17,18
355220505000564,SP2,8,6,9,10,9,9,7,11,10,11,12,10
355220505000565,SP2,15,13,13,9,12,14,14,11,13,10,10,6
355220505000568,SP2,9,8,9,12,10,11,15,11,12,13,12,16
355220505000581,SP2,5,6,6,5,8,9,1,11,6,9,7,6
355220505000590,SP2,11,12,10,16,14,15,10,11,11,18,14,10
355240305000018,SP2,4,4,8,6,3,7,8,11,11,5,5,8
355240305000023,SP2,5,11,11,3,4,13,14,11,12,8,13,9
355240305000069,SP2,11,14,7,7,19,9,12,11,9,13,10,11
355240305000096,SP2,7,14,5,8,6,3,9,11,8,11,9,6
355240305000097,SP2,8,10,6,14,7,11,13,11,16,27,28,15
355240315000003,SP2,9,12,10,7,10,10,15,11,6,7,9,10
355240315000018,SP2,11,8,13,8,16,22,17,11,12,14,10,14
355240315000021,SP2,11,7,15,14,9,11,10,11,6,9,8,4
355240315000039,SP2,5,5,6,12,5,5,6,11,7,3,11,5
355240315000041,SP2,9,12,8,19,6,7,7,11,8,9,6,7
355240315000058,SP2,7,5,7,4,9,10,6,11,13,13,13,4
355240315000065,SP2,13,4,11,10,16,15,12,11,9,6,9,8
355240315000072,SP2,8,13,7,9,8,10,11,11,11,10,6,8
355240315000089,SP2,3,12,9,6,10,3,9,11,10,12,10,5
355240315000107,SP2,8,11,14,10,13,10,11,11,7,5,3,4
355240315000111,SP2,7,12,10,7,13,4,8,11,5,12,6,11
355240315000113,SP2,9,15,10,8,11,8,13,11,6,12,7,7
355240315000135,SP2,4,9,5,3,5,6,3,11,6,12,6,7
355240315000143,SP2,9,8,7,8,15,7,12,11,6,12,16,13
355240315000150,SP2,3,4,2,7,5,1,3,11,6,6,13,7
355240315000151,SP2,6,2,12,12,7,8,8,11,11,10,19,21
355250205000066,SP2,4,4,6,2,11,6,6,11,5,6,5,9
355250205000122,SP2,7,9,8,3,8,7,10,11,6,5,12,7
