id_setor_censitario,dom_alugados
353440105000299,22
353440105000358,22
353440105000394,22
353440105000534,22
353440105000620,22
353440105000693,22
353440105000921,22
353460905000032,22
353540805000026,22
353560605000009,22
353590305000004,22
353600005000013,22
353640605000005,22
353670305000034,22
353730505000076,22
353760205000011,22
353760205000031,22
353760205000062,22
353760205000103,22
353800605000124,22
353860005000016,22
353860010000006,22
353870905000063,22
353870905000069,22
353870905000100,22
353870905000101,22
353870905000339,22
353870905000345,22
353870905000388,22
353870905000519,22
353870905000572,22
353870935000053,22
353930105000078,22
353930105000087,22
353950910000001,22
353980605000015,22
353980605000017,22
353980605000038,22
353980605000077,22
353980605000136,22
354000205000001,22
354060605000004,22
354060605000065,22
354070505000054,22
354090305000015,22
354100005000001,22
354100005000007,22
354100005000075,22
354100005000196,22
354100005000258,22
354100005000277,22
354100005000279,22
354100005000293,22
354100005000360,22
354100005000390,22
354100010000017,22
354100010000068,22
354100010000077,22
354100010000142,22
354100010000145,22
354130705000022,22
354140605000012,22
354140605000293,22
354140605000296,22
354140605000298,22
354190105000016,22
354260205000043,22
354280005000001,22
354300625000002,22
354325305000013,22
354330305000049,22
354330308000006,22
354340205000367,22
354340205000434,22
354340205000497,22
354340205000507,22
354340205000528,22
354340205000552,22
354340205000569,22
354340205000618,22
354340205000700,22
354340205000714,22
354340205000838,22
354340205000853,22
354340205000924,22
354340205000943,22
354340205000952,22
354340205000956,22
354390705000065,22
354390705000090,22
354390705000227,22
354500105000009,22
354500110000002,22
354520905000003,22
354530805000037,22
354540705000010,22
354560505000008,22
354640505000019,22
354670205000037,22
354730405000012,22
354750205000059,22
354780905000174,22
354780905000216,22
354780905000291,22
354780905000583,22
354780905000683,22
354780905000722,22
354780905000741,22
354780905000751,22
354780905000805,22
354780908000140,22
354780908000144,22
354850005000017,22
354850005000193,22
354850005000213,22
354850005000278,22
354850005000399,22
354850005000468,22
354850005000488,22
354850005000569,22
354850005000637,22
354870805000006,22
354870805000019,22
354870805000095,22
354870805000136,22
354870805000138,22
354870805000226,22
354870805000285,22
354870805000708,22
354870805000737,22
354870805000739,22
354870805000779,22
354870805000936,22
354870805001014,22
354870805001019,22
354870805001027,22
354870805001050,22
354870805001124,22
354870805001130,22
354880705000182,22
354910205000130,22
354910205000131,22
354930005000009,22
354940905000037,22
354940905000040,22
354970605000018,22
354970605000041,22
354980505000120,22
354980505000372,22
354980505000460,22
354980505000461,22
354980505000467,22
354980505000468,22
354980505000524,22
354980510000029,22
354990405000079,22
354990405000540,22
354990405000643,22
354990405000725,22
354990405000841,22
355000105000003,22
355010005000031,22
355040705000061,22
355060505000035,22
355070415000007,22
355070415000015,22
355090205000013,22
355100905000064,22
355100905000086,22
355100905000156,22
355100905000278,22
355100905000346,22
355100905000366,22
355100905000398,22
355100905000420,22
355100905000442,22
355100905000490,22
355150405000009,22
355150405000036,22
355160305000017,22
355160305000032,22
355190005000005,22
355220505000029,22
355220505000048,22
355220505000290,22
355220505000308,22
355220505000525,22
355240315000152,22
355240315000158,22
355250205000038,22
355250205000040,22
355250205000126,22
355280905000237,22
355350005000004,22
355360905000021,22
355370805000042,22
355385605000001,22
355400305000024,22
355400305000287,22
355410205000004,22
355410205000048,22
355410205000052,22
355410205000053,22
355410205000098,22
355410205000185,22
355410205000203,22
355410205000256,22
355410205000262,22
355410205000333,22
355410205000337,22
355410205000356,22
355410205000357,22
355430005000020,22
355480505000062,22
355500005000067,22
355540605000058,22
355540605000128,22
355620605000106,22
355635405000016,22
355640405000060,22
355650305000073,22
355650305000120,22
355650305000148,22
355700605000093,22
355700605000122,22
355030801000118,23
355030804000115,23
355030805000015,23
355030805000028,23
355030805000055,23
355030808000077,23
355030811000103,23
355030811000213,23
355030811000228,23
355030812000012,23
355030812000062,23
355030812000090,23
355030812000106,23
355030812000124,23
355030813000063,23
355030814000050,23
355030815000041,23
355030815000102,23
355030816000109,23
355030816000174,23
355030817000021,23
355030817000226,23
355030817000264,23
355030818000156,23
355030818000178,23
355030818000180,23
355030819000028,23
355030819000076,23
355030819000176,23
355030819000241,23
355030819000281,23
355030820000026,23
355030822000367,23
355030822000368,23
355030823000069,23
355030824000032,23
355030825000034,23
355030825000065,23
355030825000087,23
355030825000129,23
355030825000219,23
355030825000283,23
355030827000065,23
355030827000155,23
355030827000161,23
355030827000184,23
355030828000012,23
355030828000026,23
355030828000040,23
355030829000059,23
355030829000208,23
355030830000189,23
355030831000002,23
355030832000069,23
355030832000144,23
355030832000159,23
355030833000106,23
355030833000192,23
355030835000154,23
355030835000181,23
355030836000021,23
355030836000092,23
355030836000332,23
355030837000015,23
355030837000229,23
355030837000253,23
355030838000043,23
355030839000052,23
355030839000064,23
355030839000087,23
355030841000085,23
355030841000092,23
355030842000107,23
355030842000120,23
355030842000122,23
355030843000165,23
355030843000207,23
355030843000257,23
355030843000377,23
355030845000180,23
355030846000103,23
355030846000219,23
355030847000064,23
355030847000100,23
355030847000202,23
355030848000095,23
355030850000005,23
355030851000042,23
355030852000056,23
355030853000116,23
355030854000033,23
355030854000034,23
355030855000214,23
355030857000039,23
355030857000076,23
355030858000064,23
355030858000065,23
355030858000085,23
355030858000184,23
355030860000013,23
355030860000158,23
355030860000184,23
355030860000203,23
355030862000054,23
355030862000060,23
355030862000077,23
355030862000097,23
355030863000013,23
355030863000074,23
355030863000265,23
355030864000004,23
355030864000045,23
355030864000124,23
355030864000153,23
355030865000166,23
355030865000171,23
355030867000001,23
355030867000040,23
355030867000064,23
355030867000091,23
355030867000111,23
355030867000114,23
355030867000204,23
355030867000268,23
355030868000038,23
355030868000042,23
355030868000242,23
355030868000280,23
355030870000057,23
355030871000035,23
355030872000083,23
355030872000100,23
355030873000012,23
355030873000148,23
355030873000152,23
355030874000108,23
355030874000125,23
355030875000029,23
355030875000109,23
355030876000108,23
355030877000211,23
355030880000010,23
355030880000124,23
355030880000132,23
355030881000036,23
355030881000065,23
355030881000068,23
355030881000086,23
355030881000185,23
355030882000077,23
355030882000084,23
355030882000085,23
355030882000130,23
355030884000010,23
355030884000060,23
355030884000106,23
355030884000109,23
355030884000158,23
355030885000133,23
355030887000004,23
355030887000103,23
355030887000222,23
355030888000034,23
355030888000052,23
355030889000116,23
355030890000009,23
355030890000053,23
355030890000089,23
355030890000169,23
355030890000202,23
355030892000106,23
355030894000072,23
355030894000096,23
355030894000203,23
355030894000217,23
355030894000218,23
355030894000230,23
355030895000079,23
355030895000124,23
355030896000004,23
355030896000107,23
355030896000199,23
350010505000081,23
350070905000022,23
350070905000044,23
350100405000022,23
350160805000184,23
350280405000049,23
350280405000103,23
350280405000110,23
350280405000171,23
350280405000187,23
350280405000201,23
350280405000210,23
350280405000218,23
350280405000268,23
350290305000045,23
350300005000004,23
350320805000168,23
350320805000171,23
350330705000070,23
350330705000075,23
350360405000008,23
350380205000057,23
350410705000054,23
350410705000056,23
350410705000204,23
350420605000016,23
350440405000009,23
350450305000135,23
350520305000055,23
350530205000038,23
350530205000052,23
350600305000217,23
350600305000323,23
350610205000012,23
350610205000067,23
350610205000109,23
350635905000086,23
350650805000099,23
350650805000104,23
350650805000109,23
350650805000148,23
350650805000153,23
350680505000021,23
350700105000017,23
350750605000076,23
350750605000104,23
350750605000105,23
350750605000136,23
350760505000085,23
350760505000233,23
350800905000014,23
350840510000002,23
350840520000031,23
350850405000062,23
350850405000137,23
350860305000031,23
350860305000047,23
350900705000009,23
350950205000343,23
350950205000412,23
350950205000493,23
350950205000510,23
350950205000587,23
350950205000765,23
350950205000798,23
350950205000836,23
350950205000963,23
350950205000966,23
350950205000977,23
350950205001082,23
350950205001157,23
350950205001163,23
350950205001280,23
350950205001285,23
350950205001295,23
350950205001333,23
350950205001364,23
350950205001412,23
350950205001418,23
350950205001482,23
350950205001513,23
350950210000028,23
350950220000004,23
350950225000017,23
350960105000008,23
350960108000017,23
350960108000022,23
350990805000003,23
351000505000028,23
351040105000073,23
351050005000015,23
351050005000092,23
351060905000013,23
351060905000107,23
351060930000063,23
351060930000084,23
351110205000003,23
351110205000104,23
351110205000142,23
351140905000024,23
351170610000002,23
351200105000007,23
351200105000023,23
351300905000002,23
351300905000068,23
351300905000154,23
351340505000014,23
351350405000047,23
351350405000109,23
351370205000024,23
351380105000130,23
351380105000184,23
351380105000239,23
351380105000268,23
351380105000490,23
351510305000029,23
351510305000034,23
351518605000033,23
351550905000049,23
351570705000024,23
351570705000114,23
351570705000127,23
351570710000020,23
351630905000042,23
351630905000083,23
351630905000099,23
351630905000101,23
351630905000106,23
351640805000063,23
351640805000077,23
351640805000148,23
351640805000163,23
351700005000001,23
351840405000067,23
351840405000163,23
351870105000016,23
351870105000127,23
351870105000240,23
351870105000250,23
351870105000267,23
351870105000310,23
351870110000037,23
351870110000049,23
351870110000095,23
351880005000031,23
351880005000278,23
351880005000544,23
351880005000708,23
351880005000831,23
351880005000855,23
351880005000872,23
351880005000898,23
351880005000987,23
351880010000005,23
351880010000029,23
351880010000181,23
351880010000198,23
351880010000240,23
351880010000294,23
351880010000380,23
351880010000541,23
351907105000139,23
351907105000203,23
351930305000027,23
351970905000030,23
352000405000031,23
352042605000002,23
352044205000021,23
352050905000028,23
352050905000069,23
352050905000221,23
352170505000007,23
352210905000085,23
352220805000044,23
352220805000076,23
352220805000120,23
352220805000124,23
352220805000135,23
352220805000159,23
352220805000187,23
352220805000214,23
352220805000231,23
352230705000099,23
352230705000105,23
352240605000109,23
352240615000005,23
352250505000060,23
352250505000114,23
352300805000004,23
352310705000037,23
352310705000038,23
352310705000105,23
352310705000348,23
352310705000390,23
352330510000031,23
352340405000122,23
352340405000153,23
352350305000015,23
352410505000034,23
352410505000037,23
352430305000003,23
352430305000011,23
352430305000047,23
352440205000173,23
352440205000200,23
352440205000223,23
352440205000259,23
352450105000012,23
352500305000107,23
352530005000031,23
352530005000135,23
352530005000200,23
352590405000129,23
352590405000319,23
352590405000354,23
352590405000544,23
352590405000561,23
352620905000010,23
352650605000003,23
352650605000007,23
352670405000048,23
352690205000254,23
352690205000400,23
352850205000016,23
352900505000141,23
352900505000206,23
352900505000234,23
352900505000291,23
352940105000004,23
352940105000328,23
352940105000381,23
352940105000425,23
352940105000487,23
353010205000037,23
353030005000018,23
353060710000073,23
353060710000099,23
353060715000029,23
353070605000085,23
353110005000091,23
353130805000028,23
353160505000003,23
353430205000051,23
353440105000243,23
353440105000308,23
353440105000511,23
353470805000071,23
353480705000006,23
353620805000009,23
353630705000019,23
353630705000020,23
353670305000021,23
353670305000051,23
353740405000024,23
353740405000025,23
353760205000026,23
353760205000046,23
353760205000080,23
353760205000125,23
353780005000039,23
353800605000057,23
353800605000067,23
353800610000009,23
353860005000024,23
353870905000211,23
353870905000366,23
353870905000372,23
353870905000383,23
353870905000389,23
353870935000007,23
353870935000036,23
353870935000092,23
353910305000014,23
353930105000036,23
353930105000112,23
353980605000061,23
353980605000110,23
353980605000113,23
353980605000128,23
353980605000138,23
353980610000005,23
354000205000016,23
354070505000048,23
354100005000026,23
354100005000037,23
354100005000043,23
354100005000051,23
354100005000079,23
354100005000101,23
354100005000160,23
354100005000276,23
354100005000299,23
354100005000317,23
354100005000352,23
354100005000433,23
354100010000007,23
354100010000025,23
354100010000055,23
354100010000158,23
354140605000291,23
354140605000295,23
354140605000300,23
354190105000007,23
354260205000005,23
354260205000068,23
354320405000004,23
354330308000018,23
354330310000016,23
354340205000164,23
354340205000264,23
354340205000338,23
354340205000433,23
354340205000588,23
354340205000598,23
354340205000692,23
354340205000710,23
354340205000750,23
354340205000864,23
354340205000910,23
354340205000918,23
354360005000003,23
354390705000269,23
354400405000011,23
354400405000013,23
354400405000030,23
354425105000025,23
354530805000022,23
354630605000053,23
354670205000042,23
354780905000025,23
354780905000064,23
354780905000093,23
354780905000818,23
354780905000901,23
354800505000025,23
354810405000007,23
354850005000243,23
354850005000281,23
354850005000633,23
354860905000008,23
354870805000108,23
354870805000129,23
354870805000223,23
354870805000292,23
354870805000311,23
354870805000315,23
354870805000524,23
354870805000661,23
354870805000704,23
354870805000706,23
354870805000867,23
354870805000874,23
354870805000908,23
354870805001009,23
354870805001126,23
354940905000035,23
354940905000039,23
354970605000044,23
354970605000073,23
354980505000275,23
354990405000065,23
354990405000252,23
354990405000385,23
354990405000438,23
354990405000506,23
354990405000544,23
354990405000685,23
354990405000688,23
354990405000754,23
354990405000816,23
354990405000834,23
354990405000930,23
354990415000004,23
354995305000011,23
355000105000002,23
355010005000041,23
355010005000050,23
355060505000028,23
355060505000044,23
355070405000014,23
355100905000232,23
355100905000362,23
355100905000447,23
355100905000508,23
355170205000005,23
355170205000103,23
355210605000012,23
355220505000046,23
355220505000279,23
355220505000288,23
355220505000360,23
355220505000611,23
355220505000612,23
355240305000009,23
355240315000146,23
355250205000074,23
355250205000123,23
355250205000190,23
355250210000024,23
355250210000095,23
355250210000107,23
355250215000003,23
355250215000015,23
355360905000025,23
355400305000068,23
355400305000141,23
355400305000178,23
355400305000189,23
355400305000213,23
355400305000235,23
355410205000072,23
355410205000205,23
355410205000331,23
355410205000347,23
355410210000043,23
355410210000060,23
355440905000014,23
355470605000016,23
355480505000022,23
355480505000029,23
355530705000002,23
355540605000008,23
355540605000071,23
355540605000089,23
355540605000096,23
355540605000162,23
355540605000184,23
355540605000191,23
355610705000015,23
355620605000073,23
355620605000097,23
355640405000069,23
355650305000082,23
355650305000174,23
355670105000056,23
355670105000060,23
355700605000028,23
355715405000007,23
355030802000043,24
355030804000026,24
355030805000079,24
355030805000117,24
355030811000026,24
355030811000035,24
355030812000051,24
355030812000076,24
355030813000097,24
355030813000223,24
355030815000040,24
355030816000105,24
355030816000122,24
355030816000124,24
355030816000137,24
355030817000219,24
355030817000237,24
355030817000322,24
355030817000329,24
355030818000087,24
355030818000122,24
355030818000153,24
355030819000026,24
355030819000067,24
355030819000068,24
355030819000185,24
355030819000329,24
355030820000071,24
355030822000008,24
355030822000068,24
355030822000293,24
355030822000324,24
355030822000327,24
355030822000338,24
355030822000357,24
355030823000013,24
355030823000174,24
355030823000247,24
355030824000011,24
355030824000042,24
355030824000071,24
355030824000118,24
355030824000157,24
355030825000206,24
355030826000111,24
355030826000115,24
355030828000037,24
355030828000056,24
355030828000120,24
355030828000159,24
355030829000043,24
355030829000075,24
355030829000150,24
355030829000191,24
355030830000019,24
355030830000135,24
355030830000209,24
355030830000259,24
355030830000292,24
355030830000499,24
355030831000124,24
355030831000147,24
355030831000152,24
355030832000009,24
355030832000117,24
355030833000075,24
355030833000207,24
355030835000043,24
355030835000077,24
355030835000138,24
355030835000206,24
355030836000027,24
355030836000083,24
355030836000141,24
355030836000151,24
355030836000213,24
355030836000221,24
355030836000292,24
355030837000051,24
355030837000149,24
355030837000191,24
355030837000199,24
355030838000310,24
355030838000345,24
355030841000022,24
355030841000084,24
355030842000097,24
355030843000046,24
355030843000096,24
355030843000113,24
355030843000122,24
355030843000263,24
355030843000363,24
355030843000382,24
355030844000039,24
355030844000085,24
355030844000141,24
355030844000199,24
355030844000214,24
355030845000087,24
355030845000120,24
355030845000144,24
355030845000211,24
355030846000046,24
355030846000065,24
355030846000104,24
355030846000202,24
355030846000256,24
355030846000309,24
355030846000321,24
355030847000045,24
355030847000069,24
355030847000114,24
355030847000120,24
355030848000046,24
355030848000124,24
355030850000041,24
355030851000009,24
355030851000178,24
355030851000184,24
355030854000030,24
355030854000048,24
355030854000058,24
355030855000010,24
355030855000047,24
355030855000073,24
355030855000275,24
355030858000060,24
355030858000134,24
355030858000135,24
355030858000195,24
355030859000049,24
355030860000138,24
355030860000176,24
355030860000190,24
355030860000194,24
355030861000059,24
355030861000101,24
355030861000126,24
355030861000136,24
355030862000050,24
355030862000122,24
355030862000161,24
355030863000007,24
355030863000185,24
355030863000228,24
355030864000009,24
355030864000014,24
355030864000019,24
355030864000022,24
355030864000046,24
355030864000140,24
355030865000044,24
355030865000219,24
355030867000196,24
355030868000004,24
355030868000037,24
355030868000125,24
355030868000283,24
355030869000140,24
355030870000013,24
355030870000054,24
355030870000070,24
355030870000159,24
355030870000172,24
355030871000010,24
355030871000117,24
355030872000077,24
355030872000128,24
355030872000178,24
355030873000120,24
355030873000147,24
355030873000183,24
355030874000037,24
355030875000037,24
355030876000179,24
355030876000377,24
355030877000100,24
355030877000155,24
355030877000187,24
355030880000066,24
355030880000149,24
355030881000088,24
355030881000098,24
355030881000111,24
355030881000123,24
355030881000204,24
355030882000078,24
355030883000067,24
355030883000081,24
355030883000102,24
355030883000198,24
355030884000013,24
355030884000038,24
355030884000121,24
355030884000151,24
355030885000078,24
355030887000083,24
355030887000155,24
355030887000175,24
355030887000183,24
355030887000186,24
355030887000214,24
355030888000041,24
355030888000067,24
355030889000167,24
355030892000217,24
355030893000035,24
355030894000039,24
355030894000056,24
355030894000085,24
355030894000165,24
355030894000262,24
355030894000264,24
355030895000074,24
355030895000075,24
355030895000090,24
355030895000125,24
355030896000010,24
355030896000012,24
355030896000015,24
355030896000025,24
355030896000091,24
355030896000139,24
355030896000194,24
350080805000001,24
350100405000015,24
350100405000018,24
350270505000004,24
350280405000039,24
350280405000104,24
350280405000182,24
350280405000185,24
350280405000209,24
350280405000271,24
350280405000301,24
350280405000302,24
350280405000307,24
350280405000319,24
350290305000020,24
350320805000005,24
350320805000110,24
350320805000205,24
350320825000058,24
350330705000082,24
350330705000084,24
350330705000086,24
350400805000001,24
350410705000082,24
350410705000122,24
350410705000157,24
350450305000098,24
350450305000140,24
350520305000027,24
350520305000051,24
350550005000028,24
350550005000083,24
350570805000134,24
350590605000049,24
350600305000042,24
350600305000240,24
350600305000279,24
350600305000347,24
350600305000391,24
350610205000028,24
350610205000044,24
350635905000007,24
350650805000102,24
350650805000113,24
350700105000060,24
350750605000139,24
350750605000205,24
350750605000218,24
350760505000100,24
350760505000176,24
350760505000216,24
350760505000252,24
350770405000003,24
350820705000008,24
350840505000003,24
350840505000007,24
350840520000032,24
350850405000034,24
350850405000105,24
350860305000012,24
350860305000048,24
350900705000062,24
350900705000128,24
350920505000004,24
350920505000007,24
350940305000010,24
350950205000274,24
350950205000307,24
350950205000313,24
350950205000341,24
350950205000467,24
350950205000548,24
350950205000640,24
350950205000720,24
350950205000748,24
350950205000753,24
350950205000936,24
350950205001010,24
350950205001050,24
350950205001095,24
350950205001178,24
350950205001215,24
350950205001283,24
350950205001310,24
350950205001342,24
350950205001377,24
350950205001468,24
350950205001491,24
350950205001521,24
350950225000002,24
350960105000079,24
350960105000089,24
350960108000012,24
351000505000044,24
351030220000001,24
351050005000007,24
351050010000035,24
351060905000267,24
351060930000019,24
351060930000021,24
351110205000043,24
351110205000065,24
351110205000162,24
351110205000178,24
351280305000072,24
351300910000026,24
351340505000069,24
351340505000099,24
351350405000055,24
351370205000051,24
351380105000096,24
351380105000308,24
351380105000495,24
351380105000502,24
351440305000053,24
351480905000006,24
351500405000012,24
351500405000127,24
351500405000318,24
351500405000330,24
351518605000029,24
351518605000041,24
351530105000002,24
351535005000008,24
351550905000047,24
351550905000050,24
351570705000121,24
351570705000125,24
351570710000009,24
351620005000117,24
351620005000203,24
351620005000248,24
351620005000331,24
351630905000025,24
351630905000029,24
351630905000095,24
351630905000125,24
351630905000126,24
351630905000173,24
351640805000150,24
351780205000005,24
351820605000046,24
351830505000029,24
351840405000097,24
351840405000117,24
351860205000017,24
351870105000006,24
351870105000052,24
351870105000108,24
351870105000185,24
351870105000190,24
351870105000199,24
351870110000005,24
351870110000008,24
351870110000010,24
351870110000052,24
351870110000120,24
351880005000048,24
351880005000382,24
351880005000620,24
351880005000769,24
351880005000789,24
351880005000824,24
351880005000893,24
351880005000943,24
351880005001100,24
351880005001122,24
351880010000010,24
351880010000273,24
351900605000009,24
351970905000010,24
352000405000021,24
352010305000002,24
352020205000021,24
352030105000003,24
352030105000008,24
352044205000001,24
352050905000162,24
352100210000013,24
352140805000034,24
352170515000001,24
352210905000194,24
352210905000216,24
352210905000232,24
352220805000130,24
352240605000117,24
352250505000020,24
352250505000161,24
352260405000060,24
352260405000090,24
352265305000003,24
352270305000024,24
352270305000026,24
352290105000006,24
352290105000007,24
352290105000028,24
352310705000001,24
352310705000045,24
352310705000216,24
352310705000245,24
352310705000274,24
352320605000034,24
352340405000077,24
352340405000116,24
352350305000045,24
352390905000115,24
352390905000131,24
352390905000197,24
352400605000022,24
352430305000050,24
352430305000120,24
352440205000023,24
352440205000044,24
352440205000113,24
352440205000143,24
352440205000202,24
352440205000263,24
352440205000338,24
352500305000094,24
352500305000095,24
352520105000041,24
352520105000045,24
352530005000055,24
352530005000146,24
352530005000180,24
352530005000208,24
352590405000098,24
352590405000159,24
352590405000266,24
352590405000323,24
352590405000343,24
352590405000432,24
352590405000521,24
352590405000549,24
352590405000653,24
352640705000002,24
352680305000037,24
352690205000006,24
352690205000265,24
352690205000311,24
352690205000362,24
352690205000425,24
352690205000444,24
352710805000059,24
352710805000073,24
352710805000089,24
352740505000014,24
352740505000035,24
352750405000002,24
352850205000061,24
352900505000055,24
352900505000211,24
352900505000214,24
352900505000230,24
352930205000046,24
352940105000046,24
352940105000116,24
352940105000155,24
352940105000479,24
352940105000485,24
353020105000022,24
353030005000008,24
353060705000186,24
353060705000198,24
353060710000022,24
353060710000047,24
353060715000045,24
353080505000092,24
353090405000007,24
353130805000023,24
353170405000003,24
353300705000012,24
353340305000071,24
353390805000003,24
353390805000036,24
353430205000034,24
353430205000052,24
353440105000013,24
353440105000073,24
353440105000120,24
353440105000496,24
353440105000631,24
353440105000698,24
353440105000721,24
353440105000758,24
353440105000765,24
353440105000905,24
353440105000927,24
353470805000087,24
353470805000162,24
353530905000013,24
353530905000022,24
353550705000012,24
353550705000028,24
353550705000029,24
353580405000012,24
353610905000008,24
353620805000025,24
353740405000030,24
353760205000007,24
353760205000033,24
353760205000095,24
353760205000100,24
353790905000034,24
353850105000020,24
353870905000186,24
353870905000415,24
353870905000433,24
353870905000465,24
353870905000479,24
353870935000032,24
353870935000034,24
353870935000055,24
353870935000060,24
353930105000050,24
353930105000073,24
353980605000030,24
353980605000039,24
353980605000092,24
353980605000116,24
354020005000034,24
354025905000005,24
354100005000018,24
354100005000020,24
354100005000047,24
354100005000190,24
354100005000220,24
354100005000233,24
354100005000247,24
354100005000426,24
354100005000435,24
354100010000011,24
354100010000079,24
354100010000121,24
354140605000168,24
354140605000284,24
354330305000051,24
354330305000069,24
354330305000092,24
354330305000110,24
354340205000500,24
354340205000723,24
354340205000749,24
354340205000766,24
354340205000822,24
354340205000876,24
354340205000899,24
354340210000024,24
354340210000028,24
354390705000108,24
354490505000007,24
354520905000002,24
354520905000014,24
354520905000099,24
354530805000054,24
354530805000059,24
354570405000008,24
354580305000188,24
354640505000009,24
354640505000068,24
354730405000099,24
354750205000014,24
354760105000008,24
354780905000006,24
354780905000435,24
354780905000487,24
354780905000579,24
354780905000586,24
354780905000597,24
354780905000605,24
354780905000831,24
354780905000888,24
354780908000082,24
354780908000109,24
354780908000145,24
354805415000007,24
354820305000002,24
354840105000003,24
354850005000204,24
354850005000242,24
354850005000269,24
354870805000010,24
354870805000079,24
354870805000225,24
354870805000239,24
354870805000283,24
354870805000308,24
354870805000370,24
354870805000411,24
354870805000428,24
354870805000521,24
354870805000762,24
354870805000798,24
354870805000870,24
354870805000873,24
354870805000900,24
354870805000960,24
354870805000977,24
354870805001070,24
354870805001152,24
354870810000044,24
354880705000020,24
354890605000006,24
354890613000025,24
354910205000034,24
354940905000038,24
354980505000471,24
354980505000500,24
354980505000535,24
354980510000032,24
354980520000006,24
354990405000028,24
354990405000049,24
354990405000151,24
354990405000550,24
354990405000552,24
354990405000744,24
354990405000778,24
354990405000817,24
354990405000832,24
354990405000843,24
354990405000882,24
354990410000081,24
354995305000006,24
354995305000012,24
355010005000071,24
355090205000021,24
355100905000142,24
355100905000151,24
355100905000186,24
355100905000349,24
355100905000452,24
355100905000469,24
355120705000004,24
355170205000145,24
355220505000667,24
355240305000121,24
355240305000122,24
355250205000004,24
355250205000067,24
355250205000092,24
355250205000129,24
355250205000141,24
355250205000174,24
355250205000191,24
355250205000211,24
355250205000222,24
355250210000006,24
355250210000064,24
355250210000092,24
355250210000106,24
355350005000003,24
355360905000006,24
355370805000035,24
355400305000037,24
355400305000122,24
355400305000159,24
355400305000239,24
355410205000049,24
355410205000159,24
355410205000164,24
355410205000172,24
355410205000224,24
355410205000271,24
355410205000291,24
355410210000064,24
355440905000009,24
355465605000002,24
355480505000058,24
355500005000071,24
355530705000001,24
355540605000018,24
355540605000055,24
355540605000087,24
355550505000007,24
355620605000095,24
355620605000107,24
355650305000037,24
355650305000072,24
355650305000135,24
355650305000162,24
355650305000166,24
355670105000033,24
355680005000006,24
355700605000121,24
355030801000089,25
355030801000117,25
355030802000062,25
355030802000075,25
355030803000042,25
355030805000053,25
355030805000066,25
355030808000062,25
355030811000013,25
355030811000043,25
355030811000078,25
355030811000235,25
355030811000261,25
355030811000285,25
355030811000309,25
355030811000333,25
355030812000047,25
355030812000048,25
355030812000072,25
355030813000100,25
355030813000123,25
355030814000010,25
355030814000039,25
355030815000005,25
355030815000019,25
355030815000066,25
355030815000067,25
355030815000126,25
355030815000131,25
355030816000087,25
355030816000121,25
355030816000123,25
355030816000129,25
355030817000162,25
355030818000121,25
355030818000203,25
355030819000363,25
355030824000120,25
355030825000011,25
355030825000077,25
355030825000145,25
355030825000157,25
355030825000167,25
355030825000208,25
355030825000214,25
355030825000253,25
355030825000271,25
355030825000273,25
355030826000002,25
355030826000003,25
355030826000019,25
355030827000045,25
355030828000035,25
355030828000110,25
355030828000135,25
355030828000178,25
355030829000053,25
355030829000113,25
355030829000129,25
355030829000178,25
355030829000212,25
355030829000214,25
355030830000028,25
355030830000040,25
355030830000092,25
355030830000131,25
355030830000294,25
355030831000008,25
355030831000031,25
355030831000128,25
355030831000129,25
355030831000164,25
355030832000001,25
355030832000031,25
355030832000036,25
355030832000057,25
355030832000092,25
355030833000059,25
355030835000063,25
355030836000013,25
355030836000022,25
355030836000040,25
355030836000133,25
355030836000135,25
355030836000289,25
355030837000043,25
355030837000064,25
355030837000233,25
355030837000280,25
355030838000224,25
355030838000236,25
355030838000351,25
355030838000387,25
355030838000410,25
355030839000116,25
355030840000033,25
355030841000041,25
355030841000080,25
355030842000010,25
355030842000075,25
355030843000005,25
355030843000009,25
355030843000041,25
355030843000086,25
355030843000399,25
355030844000030,25
355030844000031,25
355030844000044,25
355030844000063,25
355030844000064,25
355030844000155,25
355030844000206,25
355030845000029,25
355030845000073,25
355030845000074,25
355030845000137,25
355030845000201,25
355030846000024,25
355030846000098,25
355030846000217,25
355030846000348,25
355030847000029,25
355030847000034,25
355030847000039,25
355030847000160,25
355030848000087,25
355030848000134,25
355030849000052,25
355030850000099,25
355030851000015,25
355030851000161,25
355030851000162,25
355030851000163,25
355030853000010,25
355030853000064,25
355030854000100,25
355030855000026,25
355030855000089,25
355030855000231,25
355030857000017,25
355030857000038,25
355030857000074,25
355030857000075,25
355030858000081,25
355030858000217,25
355030860000032,25
355030860000145,25
355030860000149,25
355030861000037,25
355030861000103,25
355030862000034,25
355030862000045,25
355030864000068,25
355030864000104,25
355030865000026,25
355030865000050,25
355030865000079,25
355030866000037,25
355030867000010,25
355030867000030,25
355030867000034,25
355030867000126,25
355030867000179,25
355030868000006,25
355030868000031,25
355030868000150,25
355030868000216,25
355030868000295,25
355030868000352,25
355030869000159,25
355030870000016,25
355030870000025,25
355030870000107,25
355030870000199,25
355030871000016,25
355030873000009,25
355030873000115,25
355030873000133,25
355030874000045,25
355030874000063,25
355030874000130,25
355030876000003,25
355030876000045,25
355030876000049,25
355030876000104,25
355030876000122,25
355030876000174,25
355030876000218,25
355030876000225,25
355030877000143,25
355030877000159,25
355030878000039,25
355030881000031,25
