id_setor_censitario,total_renda
350950205000353,640326
350950205000354,966714
350950205000355,272708
350950205000356,1228144
350950205000357,2568418
350950205000358,1209534
350950205000359,1023350
350950205000360,838818
350950205000361,981920
350950205000362,736880
350950205000363,1431756
350950205000364,1235712
350950205000365,494054
350950205000366,690454
350950205000367,1323546
350950205000368,939184
350950205000369,1648396
350950205000370,1544762
350950205000371,1393472
350950205000372,1185888
350950205000373,908084
350950205000374,1622316
350950205000375,10235466
350950205000376,1441906
350950205000377,2806054
350950205000378,4619624
350950205000379,4331840
350950205000380,2560624
350950205000381,1848836
350950205000382,1117868
350950205000383,2213872
350950205000384,2111940
350950205000385,1480310
350950205000386,2506156
350950205000387,1926396
350950205000388,1606952
350950205000389,2884802
350950205000390,812536
350950205000391,1606536
350950205000392,318556
350950205000393,838820
350950205000394,1713464
350950205000395,1512706
350950205000396,414666
350950205000397,689420
350950205000398,718800
350950205000399,513340
350950205000400,1403200
350950205000401,223048
350950205000402,703600
350950205000403,1825796
350950205000404,1015206
350950205000405,1120532
350950205000406,970140
350950205000407,376060
350950205000408,1481054
350950205000409,1193274
350950205000410,2588838
350950205000411,1735740
350950205000412,833060
350950205000413,1596488
350950205000414,2052868
350950205000415,1067234
350950205000416,839080
350950205000417,464912
350950205000418,1374560
350950205000419,1292510
350950205000420,1336574
350950205000421,1078130
350950205000422,1310840
350950205000423,1482626
350950205000424,1119420
350950205000425,736184
350950205000426,1071706
350950205000427,941454
350950205000428,774736
350950205000429,903226
350950205000430,1123580
350950205000431,2616464
350950205000432,1438108
350950205000433,1236644
350950205000434,1874622
350950205000435,729260
350950205000436,992060
350950205000437,1474008
350950205000438,2758430
350950205000439,2641966
350950205000440,2769566
350950205000441,2336564
350950205000442,1500296
350950205000443,2035282
350950205000444,1757100
350950205000445,3784870
350950205000446,4344538
350950205000447,2134388
350950205000448,1895910
350950205000449,2397594
350950205000450,818780
350950205000451,1336198
350950205000452,2547820
350950205000453,5046330
350950205000454,1859572
350950205000455,1620954
350950205000456,2509160
350950205000457,2583232
350950205000458,1772948
350950205000459,6047270
350950205000460,1486292
350950205000461,2073392
350950205000462,1455084
350950205000463,168876
350950205000464,2252328
350950205000465,3311476
350950205000466,4044746
350950205000467,2776428
350950205000468,4120338
350950205000469,851464
350950205000470,744646
350950205000471,566492
350950205000472,4155698
350950205000473,839532
350950205000474,670192
350950205000475,386420
350950205000476,2737320
350950205000477,721810
350950205000478,753952
350950205000479,623882
350950205000480,387930
350950205000481,1614694
350950205000482,1450942
350950205000483,1067600
350950205000484,825094
350950205000485,571308
350950205000486,1201638
350950205000487,1170598
350950205000488,1004750
350950205000489,2220928
350950205000490,1420462
350950205000491,1603976
350950205000492,4685400
350950205000493,949508
350950205000494,872074
350950205000495,971228
350950205000496,785866
350950205000497,1036346
350950205000498,2284100
350950205000499,982394
350950205000500,769820
350950205000501,939090
350950205000502,1003908
350950205000503,1518374
350950205000504,1148878
350950205000505,1771666
350950205000506,1338900
350950205000507,771274
350950205000508,1509604
350950205000509,766436
350950205000510,764342
350950205000511,736038
350950205000512,2012408
350950205000513,1840498
350950205000514,1234686
350950205000515,958238
350950205000516,1071088
350950205000517,1023450
350950205000518,1901336
350950205000519,2767660
350950205000520,1711790
350950205000521,2129980
350950205000522,2109674
350950205000523,3806044
350950205000524,2140230
350950205000525,1415326
350950205000526,1592738
350950205000527,1256628
350950205000528,1564510
350950205000529,1462774
350950205000530,637660
350950205000531,2276642
350950205000532,2406824
350950205000533,4460460
350950205000534,2919072
350950205000535,1819886
350950205000536,213756
350950205000537,385136
350950205000538,1102324
350950205000539,1655586
350950205000540,545204
350950205000541,707604
350950205000542,1135602
350950205000543,799210
350950205000544,838126
350950205000545,1447100
350950205000546,1010768
350950205000547,1496048
350950205000548,1014408
350950205000549,962384
350950205000550,1226554
350950205000551,1503148
350950205000552,2197360
350950205000553,702442
350950205000554,642760
350950205000555,1206526
350950205000556,946864
350950205000557,1047182
350950205000558,1059680
350950205000559,58940
350950205000560,1410470
350950205000561,1822916
350950205000562,1293648
350950205000563,53320
350950205000564,712444
350950205000565,804048
350950205000566,768230
350950205000567,1426800
350950205000568,1359164
350950205000569,1892196
350950205000570,2094370
350950205000571,1610654
350950205000572,741258
350950205000573,867608
350950205000574,532772
350950205000575,320486
350950205000576,1283704
350950205000577,1005354
350950205000578,699978
350950205000579,570082
350950205000580,911990
350950205000581,666980
350950205000582,434268
350950205000583,725102
350950205000584,389458
350950205000585,969640
350950205000586,1246220
350950205000587,1150840
350950205000588,618678
350950205000589,984104
350950205000590,822200
350950205000591,853298
350950205000592,766298
350950205000593,1543778
350950205000594,1111216
350950205000595,990812
350950205000596,282838
350950205000597,2051096
350950205000598,1202966
350950205000599,789342
350950205000600,1365282
350950205000601,2374958
350950205000602,1369126
350950205000603,676204
350950205000604,1277022
350950205000605,1719916
350950205000606,1638870
350950205000607,2375994
350950205000608,1973484
350950205000609,1778360
350950205000610,1564058
350950205000611,1122132
350950205000612,1026866
350950205000613,1694780
350950205000614,1604312
350950205000615,1125772
350950205000616,868140
350950205000617,1946778
350950205000618,1536004
350950205000619,1053118
350950205000620,213546
350950205000621,244954
350950205000622,994386
350950205000623,258056
350950205000624,1390546
350950205000625,1648610
350950205000626,1187586
350950205000627,1190108
350950205000628,1087422
350950205000629,1018594
350950205000630,336042
350950205000631,654684
350950205000632,770780
350950205000633,663470
350950205000634,1184160
350950205000635,816468
350950205000636,734034
350950205000637,2123656
350950205000638,2765516
350950205000639,1209840
350950205000640,1545376
350950205000641,2894498
350950205000642,1782322
350950205000643,1482558
350950205000644,2149598
350950205000645,1520304
350950205000646,448024
350950205000647,1215536
350950205000648,259670
350950205000649,477108
350950205000650,597744
350950205000651,831906
350950205000652,1140048
350950205000653,831138
350950205000654,479096
350950205000655,309980
350950205000656,1135956
350950205000657,190236
350950205000658,380360
350950205000659,2051500
350950205000660,1304510
350950205000661,1185082
350950205000662,887884
350950205000663,1253394
350950205000664,2210118
350950205000665,1761710
350950205000666,625070
350950205000667,1566272
350950205000668,1728960
350950205000669,1183960
350950205000670,442740
350950205000671,402656
350950205000672,1411216
350950205000673,1205204
350950205000674,1522616
350950205000675,885630
350950205000676,586872
350950205000677,716840
350950205000678,1011540
350950205000679,877938
350950205000680,1033300
350950205000681,1344260
350950205000682,1200880
350950205000683,1283778
350950205000684,1752572
350950205000685,602478
350950205000686,649322
350950205000687,1453484
350950205000688,935286
350950205000689,738544
350950205000690,812468
350950205000691,1084064
350950205000692,591344
350950205000693,782650
350950205000694,687420
350950205000695,383742
350950205000696,850094
350950205000697,1859896
350950205000698,744392
350950205000699,545664
350950205000700,676332
350950205000701,714156
350950205000702,821666
350950205000703,1739112
350950205000704,3942328
350950205000705,1468486
350950205000706,1530128
350950205000707,2403648
350950205000708,831880
350950205000709,172990
350950205000710,1355710
350950205000711,1261878
350950205000712,961966
350950205000713,766756
350950205000714,775044
350950205000715,904308
350950205000716,914784
350950205000717,1728432
350950205000718,1285658
350950205000719,1207698
350950205000720,713990
350950205000721,1411710
350950205000722,0
350950205000723,7926230
350950205000724,1938102
350950205000725,1892064
350950205000726,401192
350950205000727,837164
350950205000728,837474
350950205000729,1216896
350950205000730,222680
350950205000731,1092432
350950205000732,722270
350950205000733,547822
350950205000734,1013352
350950205000735,875372
350950205000736,1298462
350950205000737,682376
350950205000738,1151346
350950205000739,1828612
350950205000740,349960
350950205000741,1870556
350950205000742,1098346
350950205000743,1240908
350950205000744,1634556
350950205000745,1063750
350950205000746,4735350
350950205000747,6753462
350950205000748,2092720
350950205000749,5335542
350950205000750,773920
350950205000751,125080
350950205000752,12006270
350950205000753,676022
350950205000754,446776
350950205000755,3341372
350950205000756,90588
350950205000757,3304274
350950205000758,12656492
350950205000759,9809170
350950205000760,1150806
350950205000761,953628
350950205000762,1168902
350950205000763,1074866
350950205000764,1076586
350950205000765,818508
350950205000766,1411116
350950205000767,261278
350950205000768,421866
350950205000769,350944
350950205000770,1037938
350950205000771,1462600
350950205000772,1878688
350950205000773,833532
350950205000774,414012
350950205000775,976650
350950205000776,1085008
350950205000777,780034
350950205000778,743486
350950205000779,733272
350950205000780,604248
350950205000781,917964
350950205000782,313404
350950205000783,1276664
350950205000784,1177470
350950205000785,1144460
350950205000786,1005232
350950205000787,857354
350950205000788,696012
350950205000789,2097200
350950205000790,3895246
350950205000791,2985080
350950205000792,744880
350950205000793,1718454
350950205000794,1506164
350950205000795,658012
350950205000796,455796
350950205000797,1537312
350950205000798,1890302
350950205000799,400676
350950205000800,1277076
350950205000801,748854
350950205000802,698742
350950205000803,69438
350950205000804,698736
350950205000805,505396
350950205000806,424758
350950205000807,1089596
350950205000808,1573202
350950205000809,971270
350950205000810,665764
350950205000811,1170880
350950205000812,1095404
350950205000813,963498
350950205000814,414960
350950205000815,3048980
350950205000816,3427010
350950205000817,4110512
350950205000818,1817330
350950205000819,2277960
350950205000820,3337092
350950205000821,1460816
350950205000822,1246168
350950205000823,871572
350950205000824,867652
350950205000825,1187646
350950205000826,4766134
350950205000827,1633052
350950205000828,1130044
350950205000829,1420976
350950205000830,1315680
350950205000831,1097292
350950205000832,968994
350950205000833,854940
350950205000834,941788
350950205000835,1016518
350950205000836,823420
350950205000837,1256730
350950205000838,1280128
350950205000839,728518
350950205000840,560896
350950205000841,1248332
350950205000842,889498
350950205000843,347180
350950205000844,1057850
350950205000845,3742360
350950205000846,1278832
350950205000847,1170016
350950205000848,924182
350950205000849,314942
350950205000850,342570
350950205000851,299832
350950205000852,235146
350950205000853,899028
350950205000854,239756
350950205000855,955118
350950205000856,645554
350950205000857,740516
350950205000858,268400
350950205000859,917996
350950205000860,1477674
350950205000861,781460
350950205000862,1414928
350950205000863,1302810
350950205000864,1647242
350950205000865,1417372
350950205000866,442418
350950205000867,502832
350950205000868,483528
350950205000869,381318
350950205000870,535202
350950205000871,1275890
350950205000872,1096880
350950205000873,3499620
350950205000874,852426
350950205000875,32420
350950205000876,1085548
350950205000877,231320
350950205000878,485662
350950205000879,681332
350950205000880,311110
350950205000881,952174
350950205000882,691448
350950205000883,1110198
350950205000884,907236
350950205000885,146140
350950205000886,1065928
350950205000887,1084692
350950205000888,406178
350950205000889,435566
350950205000890,1454578
350950205000891,372300
350950205000892,1049046
350950205000893,751366
350950205000894,744080
350950205000895,850030
350950205000896,1017364
350950205000897,525386
350950205000898,837348
350950205000899,880412
350950205000900,711338
350950205000901,774960
350950205000902,979784
350950205000903,956406
350950205000904,777016
350950205000905,693636
350950205000906,774506
350950205000907,1251402
350950205000908,844584
350950205000909,983994
350950205000910,1109742
350950205000912,83520
350950205000913,258570
350950205000914,342654
350950205000915,186810
350950205000916,916320
350950205000917,958032
350950205000918,1275704
350950205000919,1076784
350950205000920,1000044
350950205000921,891318
350950205000922,967812
350950205000923,822568
350950205000924,936336
350950205000925,606804
350950205000926,243090
350950205000927,265560
350950205000928,0
350950205000929,351642
350950205000930,1219076
350950205000931,870634
350950205000932,729054
350950205000933,1794600
350950205000934,592830
350950205000935,1421348
350950205000936,1081976
350950205000937,378938
350950205000938,65860
350950205000939,253252
350950205000940,578506
350950205000941,775426
350950205000942,1260142
350950205000943,218890
350950205000944,121950
350950205000945,99080
350950205000946,348030
350950205000947,452508
350950205000948,478646
350950205000950,1462086
350950205000951,1138960
350950205000952,5401054
350950205000953,1571326
350950205000954,896862
350950205000955,721326
350950205000956,524984
350950205000957,321618
350950205000958,339042
350950205000959,405370
350950205000960,360490
350950205000961,758700
350950205000962,442960
350950205000963,358142
350950205000964,855170
350950205000965,240232
350950205000966,511946
350950205000967,285606
350950205000968,536120
350950205000969,397652
350950205000970,258900
350950205000971,354896
350950205000972,1428340
350950205000973,1459642
350950205000974,535380
350950205000975,868106
350950205000976,815350
350950205000977,719102
350950205000978,1534342
350950205000979,681664
350950205000980,875296
350950205000981,1185698
350950205000982,883850
350950205000983,330696
350950205000984,1146570
350950205000985,891592
350950205000986,979792
350950205000987,706564
350950205000988,580598
350950205000989,639020
350950205000990,824880
350950205000991,627434
350950205000992,2497056
350950205000993,418642
350950205000994,295630
350950205000995,91306
350950205000996,911288
350950205000997,804304
350950205000998,873496
350950205000999,881322
350950205001000,3647422
350950205001001,1898074
350950205001002,2768110
350950205001003,1956416
350950205001004,2131202
350950205001005,637186
350950205001006,1630070
350950205001007,665890
350950205001008,1584042
350950205001009,1382350
350950205001010,606040
350950205001011,870588
350950205001012,1402006
350950205001013,410452
350950205001014,372712
350950205001015,1660532
350950205001016,1419904
350950205001017,1423484
350950205001018,1001744
350950205001019,911876
350950205001020,981830
350950205001021,601226
350950205001022,1040428
350950205001023,882598
350950205001024,1268612
350950205001025,327830
350950205001026,413828
350950205001027,934634
350950205001028,1194572
350950205001029,882828
350950205001030,709402
350950205001031,1204146
350950205001032,1111970
350950205001033,756972
350950205001034,1060134
350950205001035,906696
350950205001036,771576
350950205001037,1474410
350950205001038,1224840
350950205001039,1031348
350950205001040,1211606
350950205001041,1027296
350950205001042,667346
350950205001043,198860
350950205001044,332690
350950205001045,746918
350950205001046,329142
350950205001047,362206
350950205001048,492714
350950205001049,858468
350950205001050,637288
350950205001051,943062
350950205001052,738076
350950205001053,1151522
350950205001054,327256
350950205001055,470482
350950205001056,606686
350950205001057,657550
350950205001058,1066142
350950205001059,1556418
350950205001060,749794
350950205001061,1005390
350950205001062,1369760
350950205001063,1393092
350950205001064,1262382
350950205001065,514052
350950205001066,804606
350950205001067,1186294
350950205001068,956168
350950205001070,1591758
350950205001071,728666
350950205001072,486450
350950205001073,292780
350950205001074,638346
350950205001075,261386
350950205001076,1135850
350950205001077,797590
350950205001078,795642
350950205001079,818980
350950205001080,704734
350950205001081,843480
350950205001082,627200
350950205001083,729450
350950205001084,875042
350950205001085,631930
350950205001086,869782
350950205001087,777936
350950205001088,444120
350950205001089,716538
350950205001090,818204
350950205001091,1531986
350950205001092,970478
350950205001093,883556
350950205001094,381920
350950205001095,991256
350950205001096,947640
350950205001097,517092
350950205001098,616896
350950205001099,775850
350950205001100,826096
350950205001101,2971240
350950205001102,1083246
350950205001103,670454
350950205001104,665708
350950205001105,217546
350950205001106,476436
350950205001107,652770
350950205001108,162774
350950205001109,1040960
350950205001110,806390
350950205001111,885404
350950205001112,496360
350950205001113,1452942
350950205001114,762838
350950205001115,535270
350950205001116,86290
350950205001117,281558
350950205001118,19360
350950205001119,669114
350950205001120,1153502
350950205001121,1051214
350950205001122,202894
350950205001123,690374
350950205001124,184318
350950205001125,1231028
350950205001126,603238
350950205001127,1227416
350950205001128,945388
350950205001129,1045400
350950205001130,468160
350950205001131,548248
350950205001132,223140
350950205001133,954618
350950205001134,1360774
350950205001135,927102
350950205001136,1010950
350950205001137,607326
350950205001138,957174
350950205001139,1084744
350950205001140,1308418
350950205001141,672794
350950205001142,1406306
350950205001143,1296244
350950205001144,1153454
350950205001145,348378
350950205001146,1108668
350950205001147,350376
350950205001148,1657428
350950205001149,476086
350950205001150,476952
350950205001151,418932
350950205001152,483002
350950205001153,385442
350950205001154,965748
350950205001155,1192842
350950205001156,655802
350950205001157,610362
350950205001158,862574
350950205001159,1068850
350950205001160,1003642
350950205001161,1165168
350950205001162,1076274
350950205001163,973676
350950205001164,929034
350950205001165,674440
350950205001166,885966
350950205001167,1331164
350950205001168,297544
350950205001169,975904
350950205001170,1215188
350950205001171,782348
350950205001172,1131142
350950205001173,826570
350950205001174,1148170
350950205001175,1167674
350950205001176,945802
350950205001177,763880
350950205001178,803890
350950205001179,1583418
350950205001180,887692
350950205001181,4032294
350950205001182,1715606
350950205001183,793708
350950205001184,2761354
350950205001185,794582
350950205001186,1235932
350950205001187,3290232
350950205001188,1083478
350950205001189,895038
350950205001190,2189324
350950205001191,5795132
350950205001192,908422
350950205001193,2440050
350950205001194,2917940
350950205001195,3101918
350950205001196,986894
350950205001197,811590
350950205001198,1155996
350950205001199,1267064
350950205001200,2062588
350950205001201,2067016
350950205001202,639016
350950205001203,807978
350950205001204,353706
350950205001205,554314
350950205001206,1742014
350950205001207,1454602
350950205001208,1635534
350950205001209,1449404
350950205001210,1143000
350950205001211,2719104
350950205001212,1453642
350950205001213,636960
350950205001214,1694678
350950205001215,5422832
350950205001216,1495376
350950205001217,1381820
350950205001218,798910
350950205001219,420590
350950205001220,451560
350950205001221,1321060
350950205001222,690256
350950205001223,722186
350950205001224,1103936
350950205001225,944934
350950205001226,703516
350950205001227,1311272
350950205001228,1349140
350950205001229,834844
350950205001230,1061586
350950205001231,486072
350950205001232,913514
350950205001233,1051512
350950205001234,970586
350950205001236,60960
350950205001238,304400
350950205001240,12780
350950205001241,694852
350950205001242,437810
350950205001243,1164586
350950205001244,96640
350950205001245,240746
350950205001246,408404
350950205001247,152702
350950205001248,627810
350950205001249,687132
350950205001250,349044
350950205001251,308764
350950205001252,391140
350950205001253,396360
350950205001254,364780
350950205001255,98376
350950205001256,98760
350950205001257,315020
350950205001258,405986
350950205001259,145378
350950205001260,2207558
350950205001261,2039588
350950205001262,1323510
350950205001263,971238
350950205001264,2216410
350950205001265,1412150
350950205001266,739602
350950205001267,154280
350950205001269,2043498
350950205001270,2582576
350950205001271,1299656
350950205001272,1893318
350950205001273,747612
350950205001274,1152256
350950205001275,925238
350950205001276,1980362
350950205001277,1736722
350950205001278,389900
350950205001280,1253280
350950205001281,1151300
350950205001282,562156
350950205001283,2979804
350950205001284,2817046
350950205001285,1059506
350950205001286,4250896
350950205001287,53000
350950205001289,776202
350950205001290,1710576
350950205001291,1195552
350950205001292,1800802
350950205001293,2256324
350950205001295,1768230
350950205001296,1681490
350950205001297,1661800
350950205001298,2843618
350950205001299,984174
350950205001300,846714
350950205001301,414562
350950205001302,807840
350950205001303,143628
350950205001304,232560
350950205001305,173880
350950205001306,148776
350950205001307,402870
350950205001308,276694
350950205001309,256254
350950205001310,450846
350950205001311,216954
350950205001312,398230
350950205001313,355232
350950205001314,1341346
350950205001315,5007702
350950205001316,937384
350950205001317,475490
350950205001318,301648
350950205001319,428018
350950205001320,1378480
350950205001321,1005904
350950205001322,1181150
350950205001323,206240
350950205001324,2363154
350950205001327,2837670
350950205001328,408474
350950205001329,790646
350950205001330,943702
350950205001331,2388648
350950205001332,1469280
350950205001333,2771614
350950205001334,1566360
350950205001335,1293280
350950205001336,478800
350950205001337,1049648
350950205001338,1011574
350950205001339,492636
350950205001340,1175230
350950205001341,1219232
350950205001342,888314
350950205001343,742418
350950205001344,1538200
350950205001345,1248212
350950205001346,930532
350950205001347,535720
350950205001348,544116
350950205001349,512720
350950205001350,971060
350950205001351,926334
350950205001352,1106732
350950205001353,1115252
350950205001354,1132476
350950205001355,118262
350950205001356,802056
350950205001357,692478
350950205001358,314364
350950205001359,1779060
350950205001362,1112210
350950205001363,1473708
350950205001364,2217014
350950205001365,2198790
350950205001366,502898
350950205001367,813520
350950205001368,418362
350950205001369,552698
350950205001370,814644
350950205001371,350460
350950205001372,555232
350950205001373,873366
350950205001374,649916
350950205001375,667878
350950205001376,1596560
350950205001377,1555290
350950205001378,1643362
350950205001379,1086468
350950205001380,357174
350950205001381,4606454
350950205001382,941674
350950205001383,2614272
350950205001384,1077200
350950205001385,798018
350950205001386,750606
350950205001387,2658162
350950205001388,1650572
350950205001389,1290252
350950205001390,2349946
350950205001391,418738
350950205001392,1295292
350950205001393,1168298
350950205001394,3884140
350950205001395,866370
350950205001396,1475540
350950205001397,1410710
350950205001398,1940892
350950205001399,1394180
350950205001400,2815756
350950205001401,631734
350950205001402,1106964
350950205001403,1292266
350950205001404,376070
350950205001405,419318
350950205001406,141610
350950205001409,3472372
350950205001410,937138
350950205001411,1769916
350950205001412,665340
350950205001413,741688
350950205001414,1175368
350950205001415,509446
350950205001416,426190
350950205001417,341760
350950205001418,559570
350950205001419,682388
350950205001420,550070
350950205001421,140620
350950205001422,656434
350950205001423,316904
350950205001424,211886
350950205001426,510426
350950205001427,569188
350950205001428,745478
350950205001429,705880
350950205001430,1276282
350950205001431,1040654
350950205001432,224800
350950205001433,230398
350950205001434,403566
350950205001435,743700
350950205001436,838958
350950205001437,2569332
350950205001438,587020
350950205001439,2732524
350950205001440,4442092
350950205001441,934318
350950205001442,6506274
350950205001443,5623818
350950205001444,4265254
350950205001445,4179556
350950205001446,5063592
350950205001447,6266630
350950205001448,470928
350950205001449,420428
350950205001450,425180
350950205001451,413680
350950205001452,409632
350950205001453,200134
350950205001454,770286
350950205001455,551918
350950205001456,350622
350950205001457,336646
350950205001458,380398
350950205001459,533206
350950205001460,478574
350950205001461,542978
350950205001462,451780
350950205001463,542662
350950205001464,614740
350950205001465,996348
350950205001466,937856
350950205001467,725836
350950205001468,1109080
350950205001469,541232
350950205001470,482182
350950205001471,636204
350950205001472,4163026
350950205001473,535244
350950205001474,304764
350950205001475,1053226
350950205001476,1088514
350950205001477,1427784
350950205001478,281620
350950205001479,453338
350950205001480,336754
350950205001481,822038
350950205001482,584892
350950205001483,978616
350950205001484,357520
350950205001485,569916
350950205001486,525914
350950205001487,559388
350950205001488,905866
350950205001489,685452
350950205001490,1157742
350950205001491,728852
350950205001492,678432
350950205001493,538942
350950205001494,883362
350950205001495,582896
350950205001496,645704
350950205001497,188922
350950205001498,1372960
350950205001499,1046664
350950205001500,570434
350950205001504,744574
350950205001505,572744
350950205001506,231980
350950205001507,541920
350950205001508,318698
350950205001509,821214
350950205001510,391296
350950205001511,384914
350950205001512,494754
350950205001513,731538
350950205001514,568874
350950205001515,818220
350950205001518,4289300
350950205001519,246224
350950205001520,149708
350950205001521,510242
350950205001522,351854
350950205001523,515744
350950205001524,414296
350950205001525,98440
350950205001526,324022
350950205001527,183962
350950205001528,911484
350950205001529,798636
350950205001530,6863076
350950205001532,1269860
350950205001533,167600
350950205001534,888990
350950205001535,268124
350950205001536,402598
350950205001537,1346240
350950205001538,1509386
350950205001539,245900
350950205001540,2092970
350950205001541,1368186
350950205001542,604428
350950205001543,659360
350950205001544,5691244
350950205001545,601614
350950205001546,2166020
350950205001547,2361770
350950205001548,2202802
350950205001549,1082652
350950205001550,55600
350950205001551,445938
350950205001552,436024
350950205001554,144042
350950205001555,30140
350950205001558,2115372
350950205001559,897862
350950210000001,1201020
350950210000002,2115052
350950210000003,900132
350950210000004,2083834
350950210000005,1592050
350950210000006,1309494
350950210000007,1609124
350950210000008,1755352
350950210000009,2510380
350950210000010,3069956
350950210000011,5121726
350950210000012,1884760
350950210000013,20134
350950210000014,2426784
350950210000015,2375172
350950210000016,2550158
350950210000017,485028
350950210000018,3996454
350950210000019,6973150
350950210000020,5129170
350950210000021,3594224
350950210000022,2000940
350950210000023,5540302
350950210000024,3034216
350950210000025,4860550
350950210000026,1005802
350950210000027,808380
350950210000028,874772
350950210000029,843252
350950210000030,2090416
350950210000031,2415902
350950210000032,630294
350950210000033,1261658
350950210000034,1215100
350950210000035,1311132
350950210000036,14214146
350950210000037,5812526
350950210000038,3804908
350950210000039,3601056
350950210000040,1587228
350950210000041,2321942
350950210000042,1059746
350950210000043,3773958
350950210000044,1913372
350950210000045,872988
350950210000046,1026444
350950210000047,2445948
350950210000048,816976
350950210000049,1363000
350950210000050,1483190
350950210000051,2484094
350950210000052,874230
350950210000053,868914
350950210000055,3633046
350950210000056,2531662
350950210000057,1292764
350950210000058,1505858
350950210000059,5364160
350950210000060,2036996
350950210000061,4157552
350950210000062,144838
350950210000064,247318
350950210000065,66928
350950210000067,2249910
350950210000068,1140584
350950210000069,1086002
350950210000070,2529872
350950210000071,5474988
350950210000072,2871456
350950210000073,2321260
350950210000074,1457732
350950210000075,2213202
350950210000076,5215500
350950210000077,1382160
350950210000078,2567828
350950210000079,2179450
350950210000080,626858
350950210000081,1215694
350950210000082,1473378
350950210000083,6413940
350950210000084,1235060
350950210000085,719010
350950210000086,689696
350950210000087,447380
350950210000088,439522
350950210000089,1570520
350950210000090,1760878
350950210000091,1102220
350950210000092,990300
350950210000093,1349748
350950210000094,2030752
350950210000095,3548874
350950215000001,1105514
350950215000004,916692
350950215000005,923254
350950215000006,269712
350950215000007,557054
350950215000009,1247214
350950220000001,688580
350950220000002,950998
350950220000003,777990
350950220000004,839288
350950220000005,812888
350950220000006,605692
350950220000007,651878
350950220000008,111260
350950220000009,184450
350950220000010,224376
350950220000011,320840
350950220000012,372498
350950220000013,423718
350950220000014,745530
350950220000015,806874
350950220000016,705102
350950220000017,734280
350950220000018,1050774
350950220000019,528004
350950220000020,1548494
350950220000021,671480
350950220000022,568008
350950220000023,950654
350950220000024,529956
350950220000025,1145736
350950220000026,1105926
350950220000027,578650
350950220000028,429950
350950220000029,573618
350950220000030,613550
350950220000031,536642
350950220000032,660082
350950220000033,514092
350950220000034,635570
350950220000035,582222
350950220000036,556988
350950220000037,479320
350950220000038,406088
350950220000039,496618
350950220000040,579142
350950220000041,648926
350950220000042,469674
350950220000043,515130
350950220000044,506676
350950220000045,1112614
350950220000046,443752
350950220000047,758696
350950220000048,422906
350950220000049,337172
350950220000050,398094
350950220000051,959718
350950220000052,639780
350950220000053,784252
350950220000054,887330
350950220000055,571710
350950220000056,539620
350950220000057,650682
350950225000001,3280264
350950225000002,9136000
350950225000003,6986876
350950225000004,3978778
350950225000005,1858372
350950225000007,5357750
350950225000008,1711978
350950225000009,789624
350950225000010,950478
350950225000011,870822
350950225000012,1554634
350950225000013,1467740
350950225000014,1723656
350950225000015,7110344
350950225000016,15520
350950225000017,6562694
350950225000018,712360
350950225000020,160594
350950225000021,1545188
350950225000022,650578
350950225000023,3813600
350950225000024,1415744
350950225000025,1029150
350950225000026,1986900
350950225000027,365910
350950225000028,903684
350960105000001,867290
350960105000002,457480
350960105000003,833084
350960105000004,557152
350960105000005,688962
350960105000006,768040
350960105000007,1092098
350960105000008,1137932
350960105000009,935378
350960105000010,1026892
350960105000011,717044
350960105000012,1306104
350960105000013,820542
350960105000014,264234
350960105000015,648520
350960105000016,273956
350960105000017,760438
350960105000018,331658
350960105000019,2085258
350960105000020,1396942
350960105000021,757456
350960105000022,968570
350960105000023,965392
350960105000024,962348
350960105000025,1153066
350960105000026,761634
350960105000027,632136
350960105000028,1441552
350960105000030,1264198
350960105000031,1416058
350960105000032,773926
350960105000033,469058
350960105000034,1317596
350960105000035,1007458
350960105000036,1359588
350960105000037,927010
350960105000038,1926876
350960105000039,794964
350960105000040,2148578
350960105000041,755668
350960105000042,948728
350960105000043,1236422
350960105000044,1284800
350960105000045,690822
350960105000046,1165140
350960105000047,526786
350960105000048,1048270
350960105000049,1571290
350960105000050,925828
350960105000051,1183280
350960105000052,514870
350960105000053,410896
350960105000054,151898
350960105000055,658204
350960105000056,664230
350960105000057,771320
350960105000058,882152
350960105000059,1107110
350960105000060,763816
350960105000061,903240
350960105000062,1187630
350960105000063,562626
350960105000064,167934
350960105000065,384658
350960105000066,240164
350960105000067,213172
350960105000068,365228
350960105000069,328690
350960105000070,270368
350960105000071,473468
350960105000072,77996
350960105000073,272722
350960105000074,273746
350960105000075,167290
350960105000076,237646
350960105000077,380996
350960105000078,228566
350960105000079,1322038
350960105000080,917782
350960105000081,788118
350960105000082,958954
350960105000083,902966
350960105000084,1179542
350960105000085,799368
350960105000086,1411012
350960105000087,782928
350960105000088,791388
350960105000089,1037842
350960105000090,1445522
350960105000091,1350864
350960105000092,824230
350960105000093,637446
350960105000094,1053136
350960105000095,1015844
350960105000096,641438
350960105000097,1264802
350960105000098,1215848
350960105000099,654654
350960105000100,658684
350960105000101,871308
350960105000102,416000
350960105000103,432338
350960105000104,662780
350960105000105,821690
350960105000106,414460
350960105000107,288270
350960108000001,1140480
350960108000002,655262
350960108000003,217470
350960108000004,577656
350960108000005,91274
350960108000006,780916
350960108000007,508018
350960108000008,910374
350960108000009,749726
350960108000010,1086938
350960108000011,443088
350960108000012,465464
